# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9959919678390982,4.4959999999999996,0.8,0.0,0.9959919678390984,1.0,0,0.0,0.0,0.0
 1.0041228291399402,4.504131327999999,0.8,0.0,1.0041228291399404,1.0,0,0.0,0.0,0.0
 1.0121322285156211,4.512205823999999,0.8,0.0,1.0121322285156213,1.0,0,0.0,0.0,0.0
 1.0200237801149536,4.520224256,0.8,0.0,1.0200237801149539,1.0,0,0.0,0.0,0.0
 1.0278009457088455,4.528187391999999,0.8,0.0,1.0278009457088457,1.0,0,0.0,0.0,0.0
 1.0354670443814227,4.536096,0.8,0.0,1.035467044381423,1.0,0,0.0,0.0,0.0
 1.0430252614390494,4.543950847999999,0.8,0.0,1.0430252614390496,1.0,0,0.0,0.0,0.0
 1.0504786566132593,4.551752703999999,0.8,0.0,1.0504786566132596,1.0,0,0.0,0.0,0.0
 1.057830171624915,4.559502335999999,0.8,0.0,1.057830171624915,0.9999999999999698,0,0.0,0.0,0.0
 1.065082637169529,4.567200511999999,0.8,0.0,1.065082637169529,1.0,0,0.0,0.0,0.0
 1.0722387793770558,4.574847999999999,0.8,0.0,1.0722387793770558,1.0,0,0.0,0.0,0.0
 1.0793012257938002,4.582445568,0.8,0.0,1.0793012257938002,1.0,0,0.0,0.0,0.0
 1.0862725109290021,4.5899939839999995,0.8,0.0,1.0862725109290021,1.0,0,0.0,0.0,0.0
 1.0931550814042807,4.597494016,0.8,0.0,1.0931550814042807,1.0,0,0.0,0.0,0.0
 1.099951300740173,4.604946431999999,0.8,0.0,1.099951300740173,1.0,0,0.0,0.0,0.0
 1.106663453810597,4.612352,0.8,0.0,1.106663453810597,1.0,0,0.0,0.0,0.0
 1.1132937509929708,4.619711487999999,0.8,0.0,1.1132937509929708,1.0,0,0.0,0.0,0.0
 1.119844332039056,4.627025664,0.8,0.0,1.119844332039056,1.0,0,0.0,0.0,0.0
 1.1263172696891401,4.6342952959999995,0.8,0.0,1.1263172696891401,1.0,0,0.0,0.0,0.0
 1.1327145730500685,4.641521151999999,0.8,0.0,1.1327145730500685,1.0,0,0.0,0.0,0.0
 1.1390381907556917,4.6487039999999995,0.8,0.0,1.1390381907556917,1.0,0,0.0,0.0,0.0
 1.145290013926603,4.655844607999999,0.8,0.0,1.145290013926603,1.0,0,0.0,0.0,0.0
 1.151471878944509,4.662943743999999,0.8,0.0,1.151471878944509,1.0,0,0.0,0.0,0.0
 1.1575855700551896,4.670002175999999,0.8,0.0,1.1575855700551896,1.0,0,0.0,0.0,0.0
 1.1636328218127914,4.677020671999999,0.8,0.0,1.1636328218127914,1.0,0,0.0,0.0,0.0
 1.1696153213770755,4.683999999999999,0.8,0.0,1.1696153213770752,0.9999999999999629,0,0.0,0.0,0.0
 1.1755347106742533,4.690940928,0.8,0.0,1.175534710674253,1.0,0,0.0,0.0,0.0
 1.1813925884311272,4.697844223999999,0.8,0.0,1.181392588431127,1.0,0,0.0,0.0,0.0
 1.1871905120914663,4.704710655999999,0.8,0.0,1.187190512091466,1.0,0,0.0,0.0,0.0
 1.192929999622777,4.711540991999999,0.8,0.0,1.1929299996227767,1.0,0,0.0,0.0,0.0
 1.198612531220995,4.718336,0.8,0.0,1.1986125312209948,1.0,0,0.0,0.0,0.0
 1.2042395509199986,4.7250964479999995,0.8,0.0,1.2042395509199983,1.0,0,0.0,0.0,0.0
 1.2098124681123101,4.731823103999999,0.8,0.0,1.2098124681123097,0.9999999999999601,0,0.0,0.0,0.0
 1.2153326589868305,4.738516735999999,0.8,0.0,1.21533265898683,1.0,0,0.0,0.0,0.0
 1.2208014678890258,4.745178112,0.8,0.0,1.2208014678890255,1.0000000000000406,0,0.0,0.0,0.0
 1.226220208608551,4.751807999999999,0.8,0.0,1.2262202086085507,1.0,0,0.0,0.0,0.0
 1.2315901655989303,4.758407168,0.8,0.0,1.2315901655989299,0.9999999999999587,0,0.0,0.0,0.0
 1.236912595133544,4.764976383999999,0.8,0.0,1.2369125951335436,1.0,0,0.0,0.0,0.0
 1.2421887264019098,4.771516415999999,0.8,0.0,1.2421887264019096,1.0000000000000422,0,0.0,0.0,0.0
 1.24741976254988,4.778028031999999,0.8,0.0,1.2474197625498797,1.0,0,0.0,0.0,0.0
 1.2526068816671891,4.784511999999999,0.8,0.0,1.252606881667189,1.0,0,0.0,0.0,0.0
 1.2577512377254885,4.790969087999999,0.8,0.0,1.2577512377254885,1.000000000000043,0,0.0,0.0,0.0
 1.2628539614698129,4.797400064,0.8,0.0,1.2628539614698129,1.0,0,0.0,0.0,0.0
 1.2679161612661927,4.803805695999999,0.8,0.0,1.2679161612661927,1.0,0,0.0,0.0,0.0
 1.2729389239079778,4.810186752,0.8,0.0,1.2729389239079778,1.0,0,0.0,0.0,0.0
 1.277923315383204,4.8165439999999995,0.8,0.0,1.277923315383204,1.0,0,0.0,0.0,0.0
 1.2828703816052494,4.822878207999999,0.8,0.0,1.2828703816052494,1.0,0,0.0,0.0,0.0
 1.2877811491088067,4.829190143999999,0.8,0.0,1.2877811491088067,1.0,0,0.0,0.0,0.0
 1.2926566257131082,4.835480575999999,0.8,0.0,1.2926566257131082,1.0,0,0.0,0.0,0.0
 1.2974978011542053,4.841750271999999,0.8,0.0,1.2974978011542053,1.0,0,0.0,0.0,0.0
 1.3023056476879757,4.847999999999999,0.8,0.0,1.3023056476879757,1.0,0,0.0,0.0,0.0
 1.3070811206654311,4.8542305279999995,0.8,0.0,1.3070811206654311,1.0,0,0.0,0.0,0.0
 1.311825159081804,4.860442624,0.8,0.0,1.311825159081804,1.0,0,0.0,0.0,0.0
 1.3165386861007915,4.866637055999999,0.8,0.0,1.3165386861007915,1.0,0,0.0,0.0,0.0
 1.3212226095552553,4.872814591999999,0.8,0.0,1.3212226095552553,1.0,0,0.0,0.0,0.0
 1.32587782242558,4.878975999999999,0.8,0.0,1.32587782242558,1.0,0,0.0,0.0,0.0
 1.3305052032968527,4.8851220479999995,0.8,0.0,1.3305052032968527,1.0,0,0.0,0.0,0.0
 1.335105616795914,4.891253503999999,0.8,0.0,1.335105616795914,1.0,0,0.0,0.0,0.0
 1.3396799140093125,4.897371135999999,0.8,0.0,1.3396799140093125,1.0,0,0.0,0.0,0.0
 1.3442289328830852,4.903475711999999,0.8,0.0,1.3442289328830852,1.0,0,0.0,0.0,0.0
 1.3487534986052858,4.909567999999999,0.8,0.0,1.3487534986052858,1.0,0,0.0,0.0,0.0
 1.353254423972077,4.915648767999999,0.8,0.0,1.353254423972077,1.0,0,0.0,0.0,0.0
 1.357732509738203,4.921718783999999,0.8,0.0,1.357732509738203,1.0,0,0.0,0.0,0.0
 1.3621885449525697,4.927778815999999,0.8,0.0,1.3621885449525697,1.0,0,0.0,0.0,0.0
 1.3666233072796612,4.933829631999999,0.8,0.0,1.3666233072796612,1.0,0,0.0,0.0,0.0
 1.371037563307439,4.939871999999999,0.8,0.0,1.3710375633074388,0.9999999999999497,0,0.0,0.0,0.0
 1.375432068842369,4.945906687999999,0.8,0.0,1.3754320688423687,1.0,0,0.0,0.0,0.0
 1.3798075691921676,4.951934463999999,0.8,0.0,1.3798075691921674,1.0,0,0.0,0.0,0.0
 1.3841647994368298,4.957956095999999,0.8,0.0,1.3841647994368296,1.0,0,0.0,0.0,0.0
 1.3885044846884718,4.963972351999999,0.8,0.0,1.3885044846884715,1.0,0,0.0,0.0,0.0
 1.392827340340503,4.969983999999999,0.8,0.0,1.3928273403405027,1.0,0,0.0,0.0,0.0
 1.397134072306591,4.975991807999999,0.8,0.0,1.3971340723065908,1.0,0,0.0,0.0,0.0
 1.401425377249891,4.981996543999999,0.8,0.0,1.4014253772498908,1.0,0,0.0,0.0,0.0
 1.4057019428029538,4.987998975999999,0.8,0.0,1.4057019428029536,1.0,0,0.0,0.0,0.0
 1.4099644477787368,4.993999871999999,0.8,0.0,1.4099644477787365,1.0,0,0.0,0.0,0.0
 1.4142263545854583,5.0,0.8,0.0,1.4057367264178604,-0.9919788377841765,0,0.0,0.0,0.0
 1.4185011699975283,5.006000128,0.8,0.0,1.4014619110057904,-1.0,0,0.0,0.0,0.0
 1.4227896143213885,5.012001024,0.8,0.0,1.3971734666819302,-1.0,0,0.0,0.0,0.0
 1.427092364820369,5.018003456,0.8,0.0,1.3928707161829497,-1.0,0,0.0,0.0,0.0
 1.431410107580985,5.024008191999999,0.8,0.0,1.3885529734223336,-1.0,0,0.0,0.0,0.0
 1.4357435377227006,5.030016,0.8,0.0,1.3842195432806181,-1.0,0,0.0,0.0,0.0
 1.4400933596165486,5.036027648,0.8,0.0,1.37986972138677,-1.0,0,0.0,0.0,0.0
 1.4444602871130252,5.042043904,0.8,0.0,1.3755027938902935,-1.0,0,0.0,0.0,0.0
 1.4488450437796805,5.048065536,0.8,0.0,1.3711180372236385,-0.9999999999999494,0,0.0,0.0,0.0
 1.4532483631488564,5.054093312,0.8,0.0,1.3667147178544625,-1.0,0,0.0,0.0,0.0
 1.4576709889760608,5.060128,0.8,0.0,1.362292092027258,-1.0,0,0.0,0.0,0.0
 1.4621136755094684,5.066170368,0.8,0.0,1.3578494054938504,-1.00000000000005,0,0.0,0.0,0.0
 1.4665771877710883,5.072221184,0.8,0.0,1.3533858932322307,-0.9999999999999503,0,0.0,0.0,0.0
 1.4710623018501585,5.078281216,0.8,0.0,1.3489007791531604,-1.0,0,0.0,0.0,0.0
 1.475569805209363,5.0843512319999995,0.8,0.0,1.3443932757939558,-1.0,0,0.0,0.0,0.0
 1.480100497004496,5.090432,0.8,0.0,1.339862583998823,-1.0,0,0.0,0.0,0.0
 1.4846551884182404,5.0965242879999995,0.8,0.0,1.3353078925850785,-1.0,0,0.0,0.0,0.0
 1.48923470300877,5.102628864,0.8,0.0,1.330728377994549,-1.0,0,0.0,0.0,0.0
 1.4938398770739094,5.108746496,0.8,0.0,1.3261232039294095,-1.0,0,0.0,0.0,0.0
 1.4984715600316543,5.114877952,0.8,0.0,1.3214915209716647,-1.0,0,0.0,0.0,0.0
 1.5031306148178887,5.121024,0.8,0.0,1.3168324661854303,-1.0,0,0.0,0.0,0.0
 1.5078179183021783,5.127185408,0.8,0.0,1.3121451627011407,-1.0,0,0.0,0.0,0.0
 1.512534361722607,5.133362944,0.8,0.0,1.307428719280712,-1.0,0,0.0,0.0,0.0
 1.5172808511406395,5.139557376,0.8,0.0,1.3026822298626795,-1.0,0,0.0,0.0,0.0
 1.5220583079170946,5.145769472,0.8,0.0,1.2979047730862243,-1.0,0,0.0,0.0,0.0
 1.52686766921036,5.152,0.8,0.0,1.293095411792959,-1.0,0,0.0,0.0,0.0
 1.5317098884980562,5.158249728,0.8,0.0,1.2882531925052627,-1.0,0,0.0,0.0,0.0
 1.5365859361234506,5.164519424,0.8,0.0,1.2833771448798683,-1.0,0,0.0,0.0,0.0
 1.5414967998679883,5.170809856,0.8,0.0,1.2784662811353307,-1.0,0,0.0,0.0,0.0
 1.5464434855514069,5.177121792,0.8,0.0,1.273519595451912,-1.0,0,0.0,0.0,0.0
 1.5514270176610097,5.183456,0.8,0.0,1.2685360633423093,-1.0,0,0.0,0.0,0.0
 1.5564484400117702,5.189813248,0.8,0.0,1.2635146409915488,-1.0,0,0.0,0.0,0.0
 1.5615088164390467,5.196194304,0.8,0.0,1.2584542645642722,-1.0,0,0.0,0.0,0.0
 1.5666092315258453,5.202599936,0.8,0.0,1.2533538494774736,-1.0,0,0.0,0.0,0.0
 1.5717507913666555,5.209030912,0.8,0.0,1.2482122896366636,-0.9999999999999568,0,0.0,0.0,0.0
 1.5769346243700837,5.215488,0.8,0.0,1.2430284566332355,-1.0,0,0.0,0.0,0.0
 1.5821618821026222,5.221971968,0.8,0.0,1.237801198900697,-1.0,0,0.0,0.0,0.0
 1.5874337401760912,5.228483584000001,0.8,0.0,1.2325293408272278,-1.0000000000000422,0,0.0,0.0,0.0
 1.5927513991814737,5.235023616,0.8,0.0,1.2272116818218453,-1.0,0,0.0,0.0,0.0
 1.5981160856720695,5.241592832,0.8,0.0,1.2218469953312494,-1.0,0,0.0,0.0,0.0
 1.6035290531990973,5.248192,0.8,0.0,1.2164340278042216,-1.0,0,0.0,0.0,0.0
 1.6089915834031476,5.254821888,0.8,0.0,1.2109714976001713,-1.0,0,0.0,0.0,0.0
 1.6145049871651287,5.261483264,0.8,0.0,1.2054580938381902,-1.0,0,0.0,0.0,0.0
 1.6200706058206455,5.268176896,0.8,0.0,1.1998924751826736,-0.9999999999999601,0,0.0,0.0,0.0
 1.6256898124420565,5.2749035520000005,0.8,0.0,1.1942732685612627,-1.0,0,0.0,0.0,0.0
 1.6313640131928138,5.281664,0.8,0.0,1.1885990678105054,-1.0,0,0.0,0.0,0.0
 1.6370946487590554,5.288459008,0.8,0.0,1.1828684322442637,-1.0,0,0.0,0.0,0.0
 1.6428831958638261,5.295289344,0.8,0.0,1.177079885139493,-1.0,0,0.0,0.0,0.0
 1.6487311688697723,5.302155775999999,0.8,0.0,1.1712319121335468,-1.0,0,0.0,0.0,0.0
 1.6546401214766466,5.309059072,0.8,0.0,1.1653229595266725,-1.0,0,0.0,0.0,0.0
 1.6606116485204834,5.316,0.8,0.0,1.1593514324828358,-1.0,0,0.0,0.0,0.0
 1.6666473878819597,5.322979328000001,0.8,0.0,1.1533156931213595,-1.0,0,0.0,0.0,0.0
 1.672749022512052,5.329997823999999,0.8,0.0,1.1472140584912671,-1.0,0,0.0,0.0,0.0
 1.6789182825839044,5.337056256,0.8,0.0,1.1410447984194148,-1.0,0,0.0,0.0,0.0
 1.6851569477805546,5.344155392,0.8,0.0,1.1348061332227648,-0.9999999999999644,0,0.0,0.0,0.0
 1.6914668497291503,5.3512960000000005,0.8,0.0,1.128496231274169,-1.0,0,0.0,0.0,0.0
 1.6978498745931985,5.358478848000001,0.8,0.0,1.122113206410121,-1.0,0,0.0,0.0,0.0
 1.7043079658355527,5.3657047040000005,0.8,0.0,1.1156551151677667,-1.0,0,0.0,0.0,0.0
 1.7108431271660418,5.3729743359999995,0.8,0.0,1.1091199538372776,-1.0,0,0.0,0.0,0.0
 1.7174574256890247,5.380288512000001,0.8,0.0,1.1025056553142945,-1.0000000000000335,0,0.0,0.0,0.0
 1.7241529952676555,5.387648,0.8,0.0,1.0958100857356636,-1.0,0,0.0,0.0,0.0
 1.7309320401233992,5.395053568000001,0.8,0.0,1.08903104087992,-1.0,0,0.0,0.0,0.0
 1.7377968386911673,5.402505984,0.8,0.0,1.0821662423121519,-1.0,0,0.0,0.0,0.0
 1.7447497477526557,5.4100060160000005,0.8,0.0,1.0752133332506635,-1.0,0,0.0,0.0,0.0
 1.7517932068728028,5.417554432,0.8,0.0,1.0681698741305163,-1.0,0,0.0,0.0,0.0
 1.758929743167037,5.425152000000001,0.8,0.0,1.0610333378362822,-1.0,0,0.0,0.0,0.0
 1.766161976429974,5.432799488000001,0.8,0.0,1.053801104573345,-1.0,0,0.0,0.0,0.0
 1.7734926246597105,5.440497664000001,0.8,0.0,1.0464704563436087,-1.0,0,0.0,0.0,0.0
 1.780924510015696,5.448247296000001,0.8,0.0,1.0390385709876229,-1.00000000000003,0,0.0,0.0,0.0
 1.7884605652526298,5.456049152000001,0.8,0.0,1.0315025157506892,-1.0,0,0.0,0.0,0.0
 1.7961038406777738,5.463904,0.8,0.0,1.0238592403255453,-0.9999999999999709,0,0.0,0.0,0.0
 1.8038575116848548,5.471812608000001,0.8,0.0,1.0161055693184644,-1.0,0,0.0,0.0,0.0
 1.8117248869241607,5.479775744,0.8,0.0,1.0082381940791585,-1.0,0,0.0,0.0,0.0
 1.8197094171759873,5.487794176000001,0.8,0.0,1.0002536638273318,-1.0,0,0.0,0.0,0.0
 1.8278147050030351,5.495868672000001,0.8,0.0,0.9921483760002843,-0.9999999999999726,0,0.0,0.0,0.0
 1.8360445152673115,5.5040000000000004,0.8,0.0,0.9839185657360079,-1.0,0,0.0,0.0,0.0
 1.8444027866083483,5.5121889280000005,0.8,0.0,0.9755602943949712,-0.9999999999999867,0,0.0,0.0,0.0
 1.852893643992718,5.520436224000001,0.8,0.0,0.9670694370106017,-0.9999999999999869,0,0.0,0.0,0.0
 1.8615214124600528,5.528742656000001,0.8,0.0,0.9584416685432668,-1.0,0,0.0,0.0,0.0
 1.8702906322084725,5.537108992000001,0.8,0.0,0.9496724487948471,-1.0,0,0.0,0.0,0.0
 1.879206075183005,5.545536,0.8,0.0,0.9407570058203146,-0.9999999999999876,0,0.0,0.0,0.0
 1.8882727633547984,5.554024448000001,0.8,0.0,0.9316903176485213,-1.0,0,0.0,0.0,0.0
 1.8974959889073453,5.562575104,0.8,0.0,0.9224670920959744,-1.0,0,0.0,0.0,0.0
 1.9068813365795247,5.571188736000002,0.8,0.0,0.9130817444237951,-0.9999999999999881,0,0.0,0.0,0.0
 1.9164347084548972,5.579866112000001,0.8,0.0,0.9035283725484228,-0.9999999999999883,0,0.0,0.0,0.0
 1.9261623515339372,5.588608000000002,0.8,0.0,0.8938007294693828,-0.9999999999999886,0,0.0,0.0,0.0
 1.9360708884820819,5.597415168000001,0.8,0.0,0.8838921925212381,-1.000000000000011,0,0.0,0.0,0.0
 1.9461673520139866,5.606288384000002,0.8,0.0,0.8737957289893333,-1.0,0,0.0,0.0,0.0
 1.9564592234554787,5.615228416000001,0.8,0.0,0.8635038575478412,-1.0,0,0.0,0.0,0.0
 1.9669544761229232,5.6242360320000016,0.8,0.0,0.8530086048803968,-1.0,0,0.0,0.0,0.0
 1.9776616242789473,5.633312000000002,0.8,0.0,0.8423014567243726,-1.0,0,0.0,0.0,0.0
 1.9885897785693283,5.642457088000001,0.8,0.0,0.8313733024339915,-1.0000000000000102,0,0.0,0.0,0.0
 1.9997487090248711,5.651672064000001,0.8,0.0,0.8202143719784488,-0.99999999999999,0,0.0,0.0,0.0
 2.0111489169334757,5.660957696000001,0.8,0.0,0.8088141640698443,-0.9999999999999902,0,0.0,0.0,0.0
 2.022801717162848,5.670314752000001,0.8,0.0,0.797161363840472,-1.0,0,0.0,0.0,0.0
 2.034719332858835,5.679744000000002,0.8,0.0,0.785243748144485,-0.9999999999999907,0,0.0,0.0,0.0
 2.046915004878685,5.689246208000002,0.8,0.0,0.7730480761246353,-1.0,0,0.0,0.0,0.0
 2.059403118870156,5.698822144000002,0.8,0.0,0.760559962133164,-1.0000000000000089,0,0.0,0.0,0.0
 2.0721993536134447,5.708472576000002,0.8,0.0,0.7477637273898755,-0.9999999999999913,0,0.0,0.0,0.0
 2.0853208551545745,5.718198272000002,0.8,0.0,0.7346422258487457,-0.9999999999999916,0,0.0,0.0,0.0
 2.0987864424465776,5.728000000000001,0.8,0.0,0.7211766385567426,-1.0,0,0.0,0.0,0.0
 2.1126168517774895,5.737878528000001,0.8,0.0,0.7073462292258306,-1.000000000000016,0,0.0,0.0,0.0
 2.1268350293418674,5.747834624000001,0.8,0.0,0.6931280516614529,-0.9999999999999843,0,0.0,0.0,0.0
 2.141466484106918,5.757869056000002,0.8,0.0,0.6784965968964024,-0.9999999999999925,0,0.0,0.0,0.0
 2.156539716928765,5.767982592000002,0.8,0.0,0.6634233640745554,-1.0000000000000147,0,0.0,0.0,0.0
 2.1720867471246996,5.778176000000001,0.8,0.0,0.6478763338786203,-1.0000000000000142,0,0.0,0.0,0.0
 2.188143765059275,5.788450048000001,0.8,0.0,0.631819315944045,-0.9999999999999861,0,0.0,0.0,0.0
 2.204751949764622,5.798805504000002,0.8,0.0,0.6152111312386984,-0.9999999999999867,0,0.0,0.0,0.0
 2.2219585057699867,5.809243136000002,0.8,0.0,0.5980045752333338,-0.9999999999999936,0,0.0,0.0,0.0
 2.239817995701377,5.819763712000002,0.8,0.0,0.5801450853019438,-0.9999999999999938,0,0.0,0.0,0.0
 2.2583940790097987,5.830368000000002,0.8,0.0,0.5615690019935219,-1.0,0,0.0,0.0,0.0
 2.2777618194776754,5.841056768000001,0.8,0.0,0.5422012615256451,-1.0000000000000058,0,0.0,0.0,0.0
 2.2980108073230547,5.851830784000002,0.8,0.0,0.5219522736802658,-1.0,0,0.0,0.0,0.0
 2.3192494782322366,5.862690816000002,0.8,0.0,0.500713602771084,-0.9999999999999948,0,0.0,0.0,0.0
 2.341611243962843,5.873637632000002,0.8,0.0,0.47835183704047746,-1.0,0,0.0,0.0,0.0
 2.36526346147412,5.884672000000002,0.8,0.0,0.45469961952920074,-0.9999999999999977,0,0.0,0.0,0.0
 2.3904210364954506,5.895794688000001,0.8,0.0,0.42954204450787,-1.0000000000000044,0,0.0,0.0,0.0
 2.417367979195067,5.907006464000003,0.8,0.0,0.4025951018082536,-1.0000000000000042,0,0.0,0.0,0.0
 2.4464934677815764,5.918308096000002,0.8,0.0,0.37346961322174416,-0.9999999999999962,0,0.0,0.0,0.0
 2.4783565236892087,5.929700352000002,0.8,0.0,0.3416065573141121,-0.999999999999993,0,0.0,0.0,0.0
 2.513813209208475,5.941184000000002,0.8,0.0,0.306149871794846,-0.9999999999999984,0,0.0,0.0,0.0
 2.554301401418178,5.952759808000002,0.8,0.0,0.2656616795851427,-1.0000000000000042,0,0.0,0.0,0.0
 2.602618525055859,5.964428544000002,0.8,0.0,0.21734455594746174,-1.0000000000000007,0,0.0,0.0,0.0
 2.665970250001359,5.9761909760000025,0.8,0.0,0.15399283100196187,-0.9999999999999978,0,0.0,0.0,0.0
 2.819963081003321,5.988047872000002,0.8,0.0,0,-0.9999999999999989,0,0.0,0.0,0.0
